S000000197	S000004312	2	notSL
S000004460	S000006161	2	SL
S000001855	S000004798	2	SL
S000004929	S000004582	2	SL
S000001715	S000000809	2	notSL
S000004751	S000006078	2	SL
S000002974	S000001765	2	notSL
S000005043	S000004811	2	SL
S000001593	S000001296	2	notSL
S000001657	S000002591	2	notSL
S000004807	S000000022	2	SL
S000002487	S000003690	2	SL
S000005378	S000005023	2	SL
S000000916	S000001629	2	notSL
S000005853	S000005242	2	SL
S000001295	S000001633	2	notSL
S000004108	S000005324	2	SL
S000004190	S000000662	2	notSL
S000004908	S000000361	2	SL
S000001715	S000004460	2	notSL
S000004029	S000004908	2	SL
S000002487	S000000957	2	notSL
S000003879	S000001915	2	SL
S000000120	S000000935	2	SL
S000004223	S000004905	2	notSL
S000004063	S000004895	2	notSL
S000000361	S000005559	2	notSL
S000005876	S000000818	2	SL
S000005211	S000003269	2	notSL
S000000815	S000000787	2	notSL
S000003310	S000000662	2	notSL
S000004467	S000000957	2	SL
S000000101	S000000787	2	notSL
S000004069	S000000818	2	SL
S000002742	S000006022	2	SL
S000004376	S000001045	2	SL
S000001327	S000005013	2	notSL
S000003684	S000000673	2	SL
S000003168	S000004223	2	notSL
S000000629	S000005097	2	SL
S000001948	S000000159	2	notSL
S000002171	S000001935	2	notSL
S000002487	S000005001	2	SL
S000005584	S000005324	2	notSL
S000005425	S000002379	2	SL
S000000120	S000003660	2	notSL
S000002708	S000001412	2	notSL
S000003690	S000002684	2	notSL
S000002235	S000000922	2	notSL
S000004063	S000004224	2	notSL
S000001539	S000000729	2	SL
S000000201	S000002171	2	SL
S000003481	S000001327	2	notSL
S000002826	S000000181	2	notSL
S000005691	S000004908	2	SL
S000004899	S000003333	2	notSL
S000005425	S000000154	2	SL
S000000307	S000004334	2	notSL
S000005378	S000001802	2	SL
S000003879	S000002171	2	SL
S000001657	S000004924	2	notSL
S000003333	S000000313	2	SL
S000003084	S000000313	2	notSL
S000004908	S000001633	2	SL
S000005691	S000005835	2	notSL
S000005835	S000005001	2	notSL
S000000101	S000006345	2	notSL
S000005425	S000000335	2	notSL
S000005051	S000005835	2	SL
S000001171	S000004751	2	notSL
S000004190	S000001072	2	SL
S000004908	S000004898	2	SL
S000002742	S000001072	2	notSL
S000000419	S000004593	2	notSL
S000005363	S000004362	2	SL
S000006224	S000005777	2	notSL
S000004970	S000000419	2	SL
S000004908	S000003469	2	SL
S000004108	S000004908	2	SL
S000000181	S000004659	2	notSL
S000004746	S000004190	2	SL
S000002487	S000004908	2	SL
S000000787	S000000729	2	SL
S000000022	S000005401	2	SL
S000001548	S000004229	2	notSL
S000005455	S000001045	2	notSL
S000004069	S000004571	2	SL
S000005051	S000003310	2	SL
S000004908	S000004334	2	SL
S000003879	S000007243	2	notSL
S000000130	S000000419	2	notSL
S000005378	S000005334	2	SL
S000004907	S000005324	2	SL
S000001539	S000004798	2	SL
S000001548	S000004948	2	notSL
S000005401	S000002684	2	notSL
S000006261	S000004908	2	SL
S000000465	S000001617	3	notSL
S000001688	S000002264	3	notSL
S000001667	S000001021	3	notSL
S000005853	S000004338	3	notSL
S000000642	S000000367	3	notSL
S000001948	S000006434	3	notSL
S000000335	S000004910	3	notSL
S000001855	S000000900	3	SL
S000000629	S000001547	3	SL
S000002530	S000004929	3	notSL
S000003506	S000000661	3	SL
S000003072	S000003093	3	notSL
S000004855	S000000313	3	notSL
S000006345	S000001915	3	notSL
S000002930	S000000916	3	notSL
S000001876	S000002191	3	notSL
S000003814	S000001171	3	SL
S000003093	S000004912	3	notSL
S000003029	S000004029	3	SL
S000005324	S000005401	3	notSL
S000005361	S000004190	3	SL
S000004035	S000001171	3	SL
S000000022	S000000662	3	SL
S000003740	S000006161	3	SL
S000000815	S000005777	3	notSL
S000004571	S000006434	3	SL
S000004908	S000001338	3	SL
S000002481	S000002295	3	notSL
S000001593	S000003631	3	SL
S000001054	S000004559	3	SL
S000001765	S000004223	3	SL
S000001352	S000004559	3	SL
S000004703	S000002764	3	notSL
S000000118	S000005361	3	notSL
S000000335	S000004223	3	SL
S000004296	S000005361	3	notSL
S000001338	S000006086	3	SL
S000004898	S000005334	3	notSL
S000003684	S000000181	3	notSL
S000001609	S000003827	3	SL
S000003814	S000005097	3	SL
S000003892	S000005838	3	notSL
S000001539	S000006161	3	SL
S000002826	S000003093	3	notSL
S000002740	S000004108	3	notSL
S000003432	S000005632	3	SL
S000005455	S000003062	3	notSL
S000000729	S000001547	3	notSL
S000004970	S000004338	3	notSL
S000004908	S000000916	3	SL
S000004908	S000004221	3	SL
S000005242	S000001935	3	notSL
S000003084	S000004338	3	notSL
S000003827	S000004362	3	notSL
S000004908	S000005835	3	SL
S000003062	S000000118	3	notSL
S000000787	S000005080	3	SL
S000004908	S000003834	3	SL
S000002684	S000000935	3	SL
S000003333	S000004746	3	SL
S000000780	S000001327	3	notSL
S000005414	S000001417	3	notSL
S000001765	S000004908	3	SL
S000004907	S000002742	3	SL
S000001547	S000002615	3	notSL
S000004338	S000004206	3	notSL
S000005561	S000003092	3	notSL
S000001631	S000002104	3	notSL
S000003713	S000001054	3	notSL
S000000818	S000004190	3	SL
S000004571	S000000818	3	SL
S000002936	S000005777	3	notSL
S000003029	S000005561	3	notSL
S000000876	S000000957	3	notSL
S000001855	S000004837	3	SL
S000006395	S000004908	3	SL
S000004907	S000002171	3	SL
S000005561	S000001895	3	SL
S000004219	S000000662	3	notSL
S000001855	S000004334	3	SL
S000002684	S000000313	3	SL
S000001855	S000002801	3	SL
S000001800	S000000916	3	notSL
S000004069	S000003684	3	SL
S000002379	S000000916	3	notSL
S000001609	S000002684	3	notSL
S000006011	S000000900	3	notSL
S000005043	S000002701	3	SL
S000006261	S000000815	3	SL
S000004910	S000005361	3	notSL
S000005215	S000001021	3	notSL
S000000787	S000003461	3	SL
S000004908	S000003269	3	SL
S000003084	S000002481	3	notSL
S000004908	S000000957	3	SL
S000005682	S000002264	3	notSL
S000004467	S000001800	3	SL
S000004906	S000004659	3	notSL
S000005361	S000004582	3	SL
S000001639	S000006261	3	notSL
S000003814	S000000361	3	notSL
S000000815	S000004948	3	SL
S000004746	S000005097	3	SL
S000004221	S000003740	3	notSL
S000001383	S000006161	3	SL
S000001915	S000005097	3	SL
S000006345	S000002801	3	notSL
S000003092	S000004360	3	notSL
S000001857	S000005632	3	notSL
S000003648	S000000197	3	notSL
S000005051	S000000809	3	SL
S000001855	S000003775	3	SL
S000001593	S000000957	3	SL
S000003925	S000005361	3	notSL
S000001417	S000005777	3	notSL
S000005853	S000003062	3	notSL
S000004223	S000004224	3	notSL
S000005952	S000002974	3	notSL
S000003506	S000000181	3	SL
S000000818	S000005097	3	SL
S000004929	S000002379	3	SL
S000002740	S000004559	3	SL
S000005334	S000000154	3	SL
S000004069	S000001295	3	SL
S000000201	S000000361	3	notSL
S000006261	S000000313	3	notSL
S000002742	S000002615	3	SL
S000004465	S000002701	3	SL
S000004746	S000000199	3	notSL
S000004376	S000003461	3	SL
S000003814	S000003310	3	SL
S000004296	S000002530	3	SL
S000003660	S000004970	3	notSL
S000000511	S000001948	3	notSL
S000004906	S000005584	3	notSL
S000004200	S000004659	3	notSL
S000005425	S000003834	3	SL
S000005876	S000005584	3	SL
S000004908	S000006078	3	SL
S000005246	S000003892	3	notSL
S000000201	S000000335	3	notSL
S000002191	S000001383	3	notSL
S000005051	S000000922	3	SL
S000005242	S000002235	3	notSL
S000001021	S000001352	3	notSL
S000002591	S000004219	3	notSL
S000000201	S000004559	3	notSL
S000004905	S000005691	3	notSL
S000004069	S000003827	3	SL
S000003029	S000003461	3	SL
S000003879	S000004908	3	SL
S000004907	S000001639	3	notSL
S000004908	S000001268	3	SL
S000005013	S000001412	3	notSL
S000005363	S000004908	3	SL
S000000787	S000003648	3	notSL
S000004751	S000001295	3	SL
S000000787	S000000154	3	SL
S000006162	S000000935	3	notSL
S000003432	S000001715	3	SL
S000004200	S000003925	3	notSL
S000003892	S000005805	3	notSL
S000005876	S000004924	3	SL
S000005561	S000003631	3	SL
S000000556	S000000367	3	notSL
S000003924	S000003814	3	notSL
S000005334	S000000809	3	notSL
S000005952	S000002530	3	notSL
S000006261	S000005080	3	SL
S000001539	S000005097	3	SL
S000004190	S000006086	3	SL
S000001352	S000000313	3	SL
S000003049	S000001338	3	SL
S000001593	S000001054	3	notSL
S000001045	S000006022	3	SL
S000001593	S000001072	3	SL
S000002930	S000004659	3	notSL
S000003029	S000005632	3	SL
S000005876	S000004338	3	SL
S000002645	S000005559	3	notSL
S000005363	S000004907	3	notSL
S000005561	S000004362	3	SL
S000003092	S000000326	3	notSL
S000004970	S000003310	3	SL
S000003432	S000000729	3	SL
S000002701	S000000818	3	notSL
S000000787	S000003827	3	SL
S000003432	S000000818	3	SL
S000004069	S000004229	3	SL
S000005378	S000003268	3	SL
S000005455	S000002645	3	notSL
S000001688	S000004029	3	SL
S000004376	S000002379	3	SL
S000002870	S000000465	3	SL
S000003506	S000005952	3	SL
S000005561	S000004898	3	SL
S000001617	S000004908	3	SL
S000004908	S000005952	3	SL
S000003690	S000005561	3	notSL
S000003432	S000001072	3	SL
S000000815	S000006162	3	SL
S000006022	S000005246	3	notSL
S000003690	S000005259	3	notSL
S000002530	S000006261	3	notSL
S000002591	S000001609	3	notSL
S000004948	S000001609	3	notSL
S000000642	S000005838	3	notSL
S000002684	S000004362	3	SL
S000000818	S000000022	3	SL
S000004312	S000000307	3	notSL
S000003481	S000004559	3	notSL
S000002701	S000003269	3	notSL
S000003740	S000000326	3	notSL
S000001338	S000004798	3	SL
S000000818	S000005080	3	SL
S000006162	S000004467	3	notSL
S000005401	S000001054	3	notSL
S000004063	S000004908	3	SL
S000004855	S000003333	3	notSL
S000004338	S000001417	3	notSL
S000000101	S000003648	3	notSL
S000000465	S000006190	3	notSL
S000000815	S000003648	3	notSL
S000004069	S000002801	3	notSL
S000003834	S000001631	3	notSL
S000003684	S000003925	3	SL
S000005805	S000000935	3	notSL
S000001458	S000001657	3	notSL
S000004908	S000002989	3	SL
S000003268	S000003092	3	notSL
S000005876	S000001171	3	SL
S000001338	S000003775	3	notSL
S000005097	S000005246	3	notSL
S000001054	S000005361	3	SL
S000001539	S000004807	3	SL
S000000022	S000004312	3	SL
S000001915	S000006162	3	SL
S000004376	S000005853	3	SL
S000005632	S000001593	3	notSL
S000004908	S000002701	3	SL
S000004908	S000006086	3	SL
S000001895	S000002777	3	notSL
S000004908	S000004948	3	SL
S000002742	S000005401	3	notSL
S000001688	S000005001	3	SL
S000002645	S000000935	3	notSL
S000006011	S000001268	3	notSL
S000001639	S000003924	3	notSL
S000001383	S000004035	3	notSL
S000000335	S000002379	3	SL
S000004029	S000005691	3	SL
S000001915	S000004559	3	SL
S000001296	S000004908	3	SL
S000005378	S000004924	3	SL
S000004906	S000001765	3	notSL
S000000729	S000005378	3	notSL
S000003506	S000001072	3	SL
S000003690	S000002235	3	SL
S000004465	S000006086	3	notSL
S000004907	S000000818	3	SL
S000003115	S000005414	3	notSL
S000001631	S000004899	3	notSL
S000005246	S000004221	3	notSL
S000002742	S000003310	3	SL
S000000307	S000004593	3	SL
S000000201	S000004296	3	SL
S000000629	S000006345	3	SL
S000001296	S000004376	3	notSL
S000002742	S000000307	3	SL
S000004190	S000000154	3	SL
S000001417	S000004948	3	notSL
S000000313	S000002870	3	notSL
S000004338	S000005952	3	notSL
S000004703	S000002870	3	notSL
S000005561	S000004229	3	notSL
S000000159	S000000022	3	notSL
S000004908	S000000642	3	SL
S000005632	S000001639	3	notSL
S000004746	S000001667	3	notSL
S000000787	S000003084	3	SL
S000003029	S000003879	3	notSL
S000000642	S000001539	3	notSL
S000002684	S000005051	3	SL
S000002777	S000002701	3	notSL
S000000130	S000003660	3	SL
S000005378	S000002379	3	SL
S000004296	S000006261	3	notSL
S000000181	S000000159	3	notSL
S000005013	S000000629	3	notSL
S000002379	S000004559	3	notSL
S000005043	S000005361	3	SL
S000004908	S000003115	3	SL
S000003879	S000000957	3	SL
S000004029	S000004837	3	SL
S000003684	S000006162	3	SL
S000004905	S000003072	3	notSL
S000005876	S000003660	3	notSL
S000000780	S000006190	3	notSL
S000000787	S000000307	3	SL
S000000120	S000003029	3	notSL
S000004908	S000004912	3	SL
S000000130	S000006190	3	SL
S000004029	S000004906	3	SL
S000005842	S000005405	3	SL
S000006011	S000000673	3	SL
S000004190	S000004035	3	SL
S000003827	S000000876	3	notSL
S000005455	S000001639	3	notSL
S000004905	S000001021	3	notSL
S000001383	S000004460	3	notSL
S000000130	S000000661	3	SL
S000005691	S000005097	3	notSL
S000006161	S000001876	3	notSL
S000004908	S000000101	3	SL
S000005378	S000004362	3	SL
S000005001	S000006395	3	notSL
S000000818	S000000729	3	SL
S000004380	S000002742	3	notSL
S000001045	S000004929	3	SL
S000005162	S000004224	3	SL
S000004703	S000004325	3	notSL
S000005425	S000004798	3	SL
S000004035	S000002936	3	notSL
S000001765	S000001802	3	notSL
S000005211	S000004334	3	notSL
S000000629	S000004908	3	SL
S000000201	S000004837	3	SL
S000000118	S000005838	3	notSL
S000004190	S000000957	3	SL
S000002740	S000000916	3	notSL
S000000201	S000003631	3	SL
S000004908	S000002235	3	SL
S000005001	S000004029	3	notSL
S000004908	S000004380	3	SL
S000004571	S000002591	3	notSL
S000004746	S000004223	3	SL
S000000307	S000004811	3	SL
S000006190	S000003740	3	notSL
S000003879	S000004219	3	SL
S000003049	S000004659	3	notSL
S000000130	S000004069	3	notSL
S000000629	S000004659	3	notSL
S000000201	S000003461	3	SL
S000004703	S000004229	3	notSL
S000001609	S000004798	3	SL
S000003084	S000004231	3	notSL
S000005561	S000003827	3	SL
S000001629	S000005559	3	notSL
S000005853	S000000313	3	SL
S000005013	S000002295	3	notSL
S000001352	S000003310	3	SL
S000005097	S000005023	3	notSL
S000005835	S000002740	3	notSL
S000001935	S000004855	3	notSL
S000000120	S000004593	3	SL
S000005043	S000003879	3	SL
S000004929	S000005242	3	SL
S000001617	S000007243	3	SL
S000004338	S000001296	3	notSL
S000002481	S000005080	3	SL
S000005455	S000001295	3	SL
S000004571	S000004811	3	SL
S000004029	S000003925	3	SL
S000005876	S000004659	3	SL
S000000815	S000002481	3	notSL
S000002936	S000004221	3	notSL
S000004908	S000004811	3	SL
S000000916	S000004910	3	notSL
S000001296	S000004362	3	SL
S000003684	S000005051	3	SL
S000005334	S000004334	3	SL
S000004190	S000000313	3	SL
S000002481	S000004907	3	SL
S000003740	S000001667	3	notSL
S000002684	S000005211	3	SL
S000005211	S000001935	3	notSL
S000005001	S000004912	3	notSL
S000005425	S000004223	3	SL
S000004908	S000001632	3	SL
S000005361	S000004223	3	SL
S000003049	S000005405	3	SL
S000004219	S000003827	3	notSL
S000004465	S000002870	3	notSL
S000004908	S000003481	3	SL
S000005455	S000005259	3	SL
S000004460	S000005853	3	SL
S000005043	S000002684	3	SL
S000001295	S000003648	3	SL
S000001765	S000005162	3	notSL
S000001639	S000000815	3	notSL
S000003092	S000003084	3	notSL
S000004069	S000002295	3	SL
S000004908	S000004899	3	SL
S000004908	S000005414	3	SL
S000003351	S000004223	3	notSL
S000005378	S000004559	3	SL
S000003814	S000000313	3	SL
S000003062	S000004229	3	notSL
S000005853	S000000957	3	SL
S000005051	S000000154	3	SL
S000004908	S000003092	3	SL
S000000818	S000004593	3	SL
S000001338	S000003506	3	SL
S000000101	S000004907	3	notSL
S000001609	S000003879	3	notSL
S000005043	S000000729	3	SL
S000003690	S000005952	3	SL
S000004571	S000004908	3	SL
S000001855	S000004190	3	SL
S000002708	S000004221	3	notSL
S000001296	S000005242	3	SL
S000001915	S000001296	3	SL
S000005401	S000004219	3	notSL
S000001948	S000004380	3	notSL
S000003461	S000001632	3	notSL
S000004751	S000002826	3	notSL
S000000729	S000002104	3	notSL
S000005334	S000003506	3	SL
S000003684	S000002615	3	notSL
S000001765	S000003115	3	notSL
S000002487	S000001631	3	SL
S000001352	S000005691	3	SL
S000000199	S000001054	3	notSL
S000004312	S000000729	3	notSL
S000003924	S000001338	3	notSL
S000005876	S000000787	3	SL
S000004224	S000004223	3	notSL
S000001352	S000006345	3	SL
S000004338	S000004380	3	notSL
S000001688	S000000818	3	SL
S000004035	S000003184	3	SL
S000001802	S000004970	3	notSL
S000004908	S000004837	3	SL
S000000130	S000004190	3	SL
S000001417	S000002936	3	notSL
S000004908	S000002191	3	SL
S000002235	S000001458	3	notSL
S000005405	S000006345	3	notSL
S000006261	S000001895	3	SL
S000004970	S000003115	3	notSL
S000001296	S000004559	3	SL
S000004970	S000000935	3	SL
S000001633	S000002191	3	notSL
S000004190	S000003084	3	SL
S000002708	S000003924	3	notSL
S000004571	S000003084	3	SL
S000000199	S000002270	3	notSL
S000001593	S000004906	3	notSL
S000003814	S000006161	3	SL
S000004460	S000003062	3	notSL
S000003814	S000004837	3	SL
S000005876	S000000729	3	SL
S000000629	S000005051	3	SL
S000004908	S000001802	3	SL
S000002684	S000001490	3	SL
S000001295	S000004895	3	SL
S000004751	S000000465	3	SL
S000001667	S000004380	3	notSL
S000000556	S000000101	3	notSL
S000003506	S000000673	3	SL
S000004908	S000001072	3	SL
S000002481	S000001667	3	SL
S000005334	S000002235	3	SL
S000001412	S000000335	3	notSL
S000003084	S000001895	3	notSL
S000004029	S000004811	3	SL
S000004807	S000006161	3	SL
S000001171	S000001338	3	notSL
S000005162	S000000662	3	SL
S000005853	S000005211	3	SL
S000004908	S000002826	3	SL
S000003879	S000006161	3	SL
S000005691	S000003834	3	SL
S000003631	S000004231	3	notSL
S000005876	S000004746	3	SL
S000003333	S000000022	3	notSL
S000000957	S000001021	3	notSL
S000005363	S000003506	3	SL
S000004908	S000003631	3	SL
S000005401	S000005080	3	notSL
S000004809	S000006190	3	notSL
S000006086	S000004063	3	notSL
S000000307	S000002615	3	SL
S000004908	S000004855	3	SL
S000002684	S000004559	3	SL
S000004751	S000004360	3	notSL
S000003469	S000005405	3	notSL
S000001857	S000006162	3	SL
S000001855	S000001072	3	SL
S000005378	S000005455	3	SL
S000007243	S000005363	3	notSL
S000000326	S000002487	3	notSL
S000001547	S000005001	3	notSL
S000005324	S000002270	3	notSL
S000004069	S000004908	3	SL
S000003029	S000002270	3	notSL
S000005414	S000003690	3	notSL
S000004376	S000000729	3	SL
S000006078	S000000642	3	notSL
S000001352	S000002530	3	SL
S000005378	S000001295	3	SL
S000003827	S000004334	3	notSL
S000003684	S000004908	3	SL
S000001633	S000004905	3	notSL
S000005561	S000002684	3	SL
S000003469	S000005632	3	notSL
S000000181	S000004296	3	notSL
S000002615	S000004219	3	notSL
S000000307	S000006345	3	SL
S000002742	S000005691	3	notSL
S000001857	S000000154	3	notSL
S000004467	S000005838	3	notSL
S000004811	S000001935	3	notSL
S000005013	S000005405	3	notSL
S000005363	S000002742	3	SL
S000000201	S000004798	3	notSL
S000001045	S000004809	3	notSL
S000001352	S000003631	3	SL
S000000815	S000004190	3	SL
S000001383	S000002764	3	notSL
S000004929	S000003506	3	SL
S000005051	S000005952	3	notSL
S000000022	S000001948	3	SL
S000004467	S000004905	3	SL
S000001915	S000003310	3	SL
S000005455	S000004223	3	SL
S000001688	S000003115	3	notSL
S000005414	S000001667	3	notSL
S000000818	S000005584	3	SL
S000000159	S000004069	3	notSL
S000006011	S000003925	3	SL
S000000120	S000005876	3	notSL
S000005584	S000000780	3	notSL
S000004376	S000004895	3	notSL
S000003432	S000004908	3	SL
S000001352	S000004895	3	SL
S000005043	S000004970	3	SL
S000001617	S000005211	3	SL
S000003506	S000000642	3	SL
S000003072	S000002870	3	notSL
S000005378	S000005559	3	SL
S000003814	S000004559	3	SL
S000003684	S000001171	3	SL
S000001295	S000004948	3	SL
S000004908	S000004035	3	SL
S000003684	S000000787	3	SL
S000001855	S000003660	3	SL
S000002742	S000005835	3	SL
S000000787	S000005215	3	SL
S000005215	S000000361	3	notSL
S000000201	S000004908	3	SL
S000002684	S000003506	3	SL
S000006078	S000001617	3	notSL
S000001915	S000005853	3	SL
S000001171	S000000120	3	notSL
S000002379	S000003084	3	notSL
S000001045	S000002295	3	notSL
S000003690	S000003834	3	SL
S000005361	S000004908	3	SL
S000005378	S000001338	3	SL
S000001458	S000000199	3	notSL
S000005361	S000003092	3	SL
S000004190	S000004855	3	notSL
S000000130	S000006345	3	SL
S000002481	S000001072	3	SL
S000002487	S000004223	3	SL
S000001667	S000000809	3	notSL
S000001855	S000005097	3	SL
S000005378	S000004219	3	SL
S000000197	S000004460	3	notSL
S000004908	S000005001	3	SL
S000006345	S000006022	3	notSL
S000001631	S000004910	3	notSL
S000005051	S000000661	3	SL
S000005876	S000004190	3	SL
S000004571	S000001295	3	SL
S000004376	S000000673	3	notSL
S000004069	S000005246	3	SL
S000004376	S000005361	3	SL
S000000120	S000004908	3	SL
S000004948	S000006224	3	notSL
S000004460	S000004811	3	SL
S000000815	S000000629	3	notSL
S000001632	S000003072	3	notSL
S000004908	S000001270	3	SL
S000003351	S000001171	3	SL
S000000815	S000004380	3	SL
S000003814	S000001632	3	notSL
S000001054	S000004223	3	notSL
S000004069	S000000199	3	SL
S000004296	S000002615	3	notSL
S000004029	S000003690	3	SL
S000002487	S000003049	3	notSL
S000004029	S000001338	3	SL
S000003351	S000005334	3	SL
S000001490	S000004334	3	notSL
S000002801	S000000815	3	notSL
S000005853	S000001295	3	notSL
S000004376	S000000159	3	notSL
S000004460	S000005097	3	notSL
S000005363	S000003660	4	notSL
S000004029	S000004467	4	SL
S000001539	S000004460	4	notSL
S000005051	S000002615	4	SL
S000003432	S000005023	4	SL
S000001171	S000003740	4	notSL
S000000120	S000002974	4	notSL
S000005215	S000001490	4	SL
S000003506	S000003084	4	SL
S000004029	S000005211	4	SL
S000001383	S000004798	4	SL
S000004908	S000005246	4	SL
S000004190	S000005080	4	SL
S000001639	S000005246	4	notSL
S000006011	S000004908	4	SL
S000004029	S000004312	4	SL
S000005876	S000004593	4	SL
S000005334	S000003084	4	SL
S000001855	S000000154	4	SL
S000001632	S000004312	4	notSL
S000005215	S000004190	4	SL
S000005876	S000000629	4	notSL
S000004908	S000000199	4	SL
S000001855	S000004910	4	notSL
S000002701	S000002295	4	notSL
S000005363	S000005952	4	notSL
S000004029	S000003084	4	SL
S000004908	S000001935	4	SL
S000000201	S000001021	4	SL
S000004069	S000003184	4	SL
S000005876	S000000101	4	SL
S000004467	S000004970	4	notSL
S000004908	S000005777	4	SL
S000003481	S000001609	4	notSL
S000003333	S000004908	4	SL
S000003879	S000005561	4	SL
S000005561	S000000022	4	SL
S000004910	S000004231	4	notSL
S000004907	S000005080	4	SL
S000006011	S000003461	4	SL
S000001338	S000003461	4	SL
S000000465	S000006395	4	notSL
S000004924	S000000367	4	notSL
S000003029	S000006345	4	SL
S000004206	S000001268	4	notSL
S000000818	S000003660	4	SL
S000000787	S000000159	4	SL
S000003469	S000000876	4	notSL
S000002742	S000002777	4	SL
S000004219	S000004559	4	SL
S000003924	S000003049	4	notSL
S000002684	S000000729	4	SL
S000004029	S000001855	4	SL
S000002530	S000000419	4	notSL
S000000022	S000001171	4	SL
S000003432	S000005051	4	SL
S000000361	S000004224	4	notSL
S000000201	S000005361	4	SL
S000003168	S000002989	4	notSL
S000002104	S000006161	4	SL
S000000201	S000005051	4	SL
S000004190	S000002191	4	SL
S000004190	S000005584	4	SL
S000000957	S000003269	4	notSL
S000001765	S000004108	4	notSL
S000001855	S000004421	4	SL
S000002487	S000001072	4	notSL
S000004908	S000004807	4	SL
S000004906	S000004338	4	notSL
S000002777	S000000916	4	notSL
S000004746	S000004380	4	notSL
S000005561	S000000957	4	SL
S000004221	S000005682	4	notSL
S000000818	S000003648	4	notSL
S000006190	S000005023	4	notSL
S000001412	S000001352	4	notSL
S000006011	S000005324	4	notSL
S000004190	S000006022	4	SL
S000001915	S000006161	4	SL
S000003092	S000003506	4	notSL
S000003879	S000001072	4	SL
S000003506	S000004837	4	SL
S000001855	S000005080	4	SL
S000002591	S000004895	4	notSL
S000002481	S000003925	4	notSL
S000000130	S000000729	4	SL
S000001765	S000003925	4	SL
S000004376	S000004582	4	SL
S000000307	S000001876	4	notSL
S000004571	S000000935	4	SL
S000000335	S000004811	4	SL
S000005561	S000004223	4	SL
S000002740	S000000154	4	SL
S000001593	S000003084	4	SL
S000000818	S000000661	4	SL
S000003631	S000004063	4	notSL
S000004206	S000000629	4	notSL
S000003684	S000000154	4	SL
S000000787	S000004593	4	SL
S000001295	S000003416	4	SL
S000002481	S000004029	4	SL
S000004908	S000003049	4	SL
S000003690	S000005043	4	notSL
S000004190	S000004659	4	SL
S000005561	S000001857	4	notSL
S000003713	S000001800	4	notSL
S000002645	S000001800	4	notSL
S000000673	S000004807	4	notSL
S000005561	S000000313	4	SL
S000005414	S000001855	4	notSL
S000004296	S000004334	4	SL
S000003924	S000005097	4	notSL
S000002530	S000002740	4	notSL
S000003631	S000001895	4	notSL
S000003713	S000005363	4	notSL
S000003684	S000004593	4	SL
S000000818	S000002684	4	SL
S000003049	S000002684	4	SL
S000004908	S000003351	4	SL
S000002764	S000000120	4	notSL
S000001352	S000002936	4	notSL
S000006011	S000003879	4	SL
S000000130	S000002645	4	notSL
S000000307	S000000916	4	notSL
S000000818	S000006162	4	SL
S000005361	S000005405	4	SL
S000003660	S000001021	4	notSL
S000001876	S000002915	4	notSL
S000004029	S000005334	4	SL
S000004376	S000003310	4	SL
S000005632	S000005777	4	notSL
S000003814	S000002989	4	notSL
S000005853	S000005080	4	SL
S000000130	S000003072	4	SL
S000003184	S000000465	4	notSL
S000002742	S000000729	4	SL
S000003092	S000005691	4	notSL
S000000818	S000005051	4	SL
S000001915	S000004811	4	SL
S000002740	S000003506	4	SL
S000004296	S000004029	4	notSL
S000004190	S000003506	4	SL
S000004029	S000006261	4	SL
S000001417	S000003126	4	notSL
S000004200	S000000629	4	notSL
S000004906	S000004035	4	notSL
S000002270	S000001171	4	notSL
S000000876	S000004229	4	notSL
S000004970	S000005080	4	SL
S000005876	S000000815	4	SL
S000004559	S000002989	4	notSL
S000000335	S000004029	4	SL
S000001915	S000005023	4	SL
S000004029	S000005023	4	SL
S000000729	S000002740	4	notSL
S000004899	S000005259	4	notSL
S000000326	S000001072	4	notSL
S000005043	S000004907	4	SL
S000004334	S000003834	4	notSL
S000005425	S000006161	4	SL
S000005876	S000002915	4	notSL
S000003879	S000005363	4	SL
S000001657	S000003684	4	notSL
S000000661	S000000629	4	notSL
S000004908	S000001667	4	SL
S000000313	S000005080	4	notSL
S000001352	S000004908	4	SL
S000004908	S000000181	4	SL
S000006224	S000004895	4	notSL
S000000876	S000004912	4	notSL
S000000916	S000005324	4	notSL
S000003827	S000000780	4	notSL
S000005853	S000001072	4	SL
S000003333	S000000130	4	SL
S000001295	S000000673	4	SL
S000000815	S000001072	4	notSL
S000004908	S000003184	4	SL
S000004035	S000004659	4	notSL
S000004035	S000006345	4	SL
S000002684	S000002379	4	SL
S000000900	S000004063	4	notSL
S000004908	S000004338	4	SL
S000001800	S000004206	4	notSL
S000001352	S000005215	4	SL
S000000118	S000005162	4	notSL
S000004460	S000004223	4	SL
S000000629	S000004593	4	SL
S000004224	S000005051	4	notSL
S000004376	S000005215	4	SL
S000003834	S000003333	4	notSL
S000004929	S000004908	4	SL
S000005682	S000002171	4	SL
S000002684	S000003469	4	notSL
S000005853	S000002974	4	notSL
S000006434	S000001547	4	notSL
S000004746	S000000361	4	notSL
S000001296	S000003461	4	SL
S000004908	S000004924	4	SL
S000006022	S000005691	4	notSL
S000004898	S000006261	4	notSL
S000001800	S000004970	4	notSL
S000003814	S000002777	4	SL
S000000130	S000006162	4	SL
S000005378	S000002171	4	notSL
S000003879	S000004334	4	SL
S000006395	S000000662	4	SL
S000001935	S000003029	4	notSL
